228267554102194176	228267866657550336	228268179925917696
227851018950553600	227851779369480192	227853061811494912
227592753511550976	227594633356652545	227607816423227392
214074530627465217	214075768026824706	214076828506259457
224185909149564928	224187354141822976	224188150073933826
239485345127858176	239485659826487296	239486118507192320
226357393792049153	226358806731448321	226359138777718784
241204400650076161	241204800442744832	241205026687696896
214977476655460353	214978545900994560	214978881550168064
233893240204566528	233893688881840128	233894087990865920
218564774668156928	218565059121643520	218565683536080896
221753061461331970	221753269251346432	221753732923273216
227857482872156160	227935462449373185	227936739396829184
218495453308784641	218495886400032768	218496136607047680
214261488012111872	214262092532948992	214262595211898881
213264296208109570	213264926108688384	213265002772168705
232697692210475010	232698183438974976	232698323096707073
220625514325487617	220627810929213440	220629777353146369
219464214010531840	219464454591623170	219468701337001985
229408536910778368	229409399729446912	229409727082274817
224563707022278656	224585423731695616	224626035885477889
212762343564775424	212764268477693953	212764455631732736
222913979360620546	222957365375410176	223081711427260416
218815757872676865	218816193279176704	218818295330123777
222512460400304128	222512649395634178	222512760767000578
223368921531678720	223371700325203968	223371956790104064
218526588294283265	218527427595485185	218528102458994689
241201669185105920	241201953709912064	241203624267620352
222406980898275328	222409732340719616	222411395508092928
224969355341987841	224969756707536897	224969991009730560
209098963188588545	209099484171472899	209099877588811779
238334684176740352	238335478913462273	238335796279652352
220631561186451457	220632535502307330	220632777123565569
217556753481605120	217557127735164929	217557354751852545
235232342065692672	235233661899911168	235235665523118081
235534646576807938	235534987322081282	235535213021761536
209001183673729026	209006110751981569	209008148713971713
228000142647771136	228000289742004224	228000501369798656
209383275414827008	209383592655208448	209383817641852928
220680991444975616	220683571357171714	220684521950023680
230049927575764992	230050724833271809	230050860196036608
229998719788015616	230000426542567424	230001063430873088
230516503747887106	230516809844006912	230517038236454912
240550195132239872	240551335995518976	240553263747960832
211353032036847616	211353531226128384	211353705998581761
219142553172316161	219142859088072704	219143348907286528
219032082675011584	219032173477502977	219034472648159232
211824171343298560	211824355544539137	211824678317211648
236335069537632256	236335599047544832	236335748226375680
219909935490809857	219910342757720065	219912378433810432
220448819236708353	220449454359191552	220449748891602944
216447904758497280	216448130554675200	216449311813275649
212843308907630592	212846131435147264	212846458469236737
213686914111377408	213717185955237888	213718725256429568
212086628787814400	212086789870067712	212086895935635456
231390313200095233	231390705925357568	231390892827746304
231706945667612673	231708777190158337	231709202949742592
234246763907792896	234277010267062273	234277233848643584
217142918895501313	217143234634321921	217148724009369601
233767438519517184	233767654022860800	233767780791504897
217738907121483776	217740440525475840	217740662664200194
209948113727791107	209948635759255553	209948808250003457
225715551853498368	225715795672567808	225719445224570880
218678328566091776	218678472845955072	218678728853692416
218224253533831168	218224394231746561	218225162858926080
225330549710012416	225331046219120640	225331293301374976
237451544956637184	237451737659764736	237452368122347520
235760094145552384	235760565098778625	235760758166802432
222569309321433088	222569973950849024	222570302171914240
233194683055104000	233198073751433216	233199070989139968
239099864942796801	239104104943742977	239111411253522432
226277947282190336	226278328523423744	226278663023390721
238953100784852992	238953950559236096	238973888724336640
222766461272326144	222766554784333824	222767017533505537
218963217618173952	218963490403139586	218963711895941120
238195002935762944	238195217151438848	238195413532938240
233648226186706944	233648685882425345	233650556646875137
219484699003863040	219485173425774593	219485308880826368
213593006626963456	213593291852234753	213593601354108928
239056546443694080	239056757618515969	239057229687451649
227157773153095680	227159330607214592	227159585272758272
234999026330783744	234999510521241600	234999685436280832
214463610414563330	214559966563016704	214624041347194880
221946668562657280	221947121669128193	221948000098988032
223075202823757824	223075398567731200	223075907571679232
239382309915201539	239382862204391424	239383443400712194
218824254555295744	218825308151873536	218827451986477059
226347221644369920	226347658304946176	226348115328921600
229674246203396097	229674409877725184	229675250462371840
210102551201320961	210134845538570240	210137822638768128
227020380303400961	227020634583072769	227021761777119232
220550231736061952	220556112917835777	220557900421140480
217522928223404032	217568468915068930	217568849820782592
220120166070108160	220121297320030209	220122680479846401
224283434284089344	224283543369560065	224285504575766529
218109623939497985	218110184193658882	218110560192040960
223516693501198336	223516991871385601	223517214022705153
228732948889874433	228733296308264962	228734893679583232
232938868318547969	232956067208916992	232959157542723584
234012889432866817	234013133855920128	234013244954640385
238302242237722624	238302471196393472	238302802114379776
218780169220014080	218780490767925248	218780722889097216
230514330976796674	230516877565243394	230517252812853248
222657700172017664	222662963763490816	222663402454130688
227760426958589952	227765597528813568	227765737014587392
236587077091852288	236587426267688960	236588660634566656
216746531355770882	216748536342122498	216749068918071297
217347408403775488	217348092180168704	217349175539544066
224696974576844801	224697837152247809	224704900779610112
213179356539912193	213179619552149505	213179960465178624
222579979530153985	222580174305243136	222580356946214913
239820798829928448	239821710893936641	239821925734576129
238096514428309504	238099552224296960	238100769730088960
215533052758208517	215533233302024192	215533534692114434
221511185449762816	221512113410150400	221512377735196672
236513654609174529	236514143526608896	236514385647005696
237616963017375744	237619110404567042	237619440341090304
237034915181494272	237035065345982464	237035253577953280
214066736276848641	214067257213587456	214069438549471232
211395853972275200	211396408991948800	211396732205015040
223442365145284612	223443255327588352	223443812054335488
210968244469764096	210969630796283906	210970959006547971
214463373314756609	214464820622278657	214467542117388288
214595358624448512	214595644919255040	214596137729011712
239306347932442626	239872305403142144	239873810399117313
219867369097535488	219867869423476736	219868061992357889
237717563872788480	237717929708384256	237718306981834752
238368880559546368	238370719573090305	238371715653181440
237263322444087296	237263531395915776	237264356335841280
239942457670897666	239942617582940160	239943206979117056
239280868827471872	239281217319628800	239281359988879360
228386828649127936	228387052616548352	228390494772817920
217869919851773952	217870251768029184	217870554416431104
211758361945964545	211758547158052864	211758838339211265
217656433569841152	217656635412316162	217658869495771136
221721138831699969	221721450510430208	221721889347874816
208425288672088064	208442109836017664	208449980342599680
227029614134964224	227029840941961216	227030078704480256
232934547107508224	232934712358871040	232938942926839810
211676365647392768	211676600230612992	211677411903930368
214246048758112256	214246194539532288	214246756383338496
223970604511010817	223970794856914945	223971321128828929
229068939697717248	229069537167958017	229069733570424832
225802964319752194	225809797277167616	225810025292115968
227576567310729216	227576930705227777	227577130941313024
240576890098810881	240578148306153472	240578307396075521
210944200286535680	210945064145387520	210945184861659138
235894337697882112	235909134065750016	235914964299288576
230538154984235009	230538421066674176	230538598221504512
211443898596331520	211444473572491264	211445022451707905
222024577625231361	222025973628014592	222026353959108608
222090376964603904	222091374214909952	222091904395915264
212988654090596352	212989192823767041	212990591141814273
230913330418708480	230915705388793857	230916594098905088
217309509360689153	217310824774119425	217311314731728896
227972771261587457	227978328672464896	228128584861097985
208802432250163200	208803200965423104	208804040207900672
223322093167718400	223327829889257472	223328178599501824
214951561766518784	214951802951569409	214953389551927298
210852705382580224	210863654613155840	210865576569094144
211576917755822081	211577038782472192	211577691479097345
208855402648051713	208855956149383168	208856797711319040
238774138217590785	238774389687058432	238775535357018112
222809594802606081	222809790777266177	222810251106324481
216147247459606528	216149401654136832	216150008267939840
239678525630734336	239742077221629952	239744928148754432
225825201257070593	225825448922337282	225825748659879936
222980314295840768	222981190754373632	222981386187964417
233368859766296576	233369164323106816	233369807045668864
219507333569581056	219507585097793537	219507788353777668
219737419480707072	219738862761676801	219740972760825858
212117552208412672	212119771074928642	212124441478561792
216260757992652802	216261071281991680	216261238135590912
219376721273688064	219376862823067648	219378924961005568
208888768919371776	208888887026782209	208889023115173888
229851097060237312	229851392393764865	229851906552496128
240916307929862144	240916553682530304	240918949464793088
239927086712766464	239927435435589633	239927688201113601
234306691754258432	234306932184326144	234308433313136640
228746840730923008	228746941469696000	228747350389186561
224428500323540992	224429014973030400	224429588024016896
226607670302486528	226609453213040640	226609606049271809
224877646176206848	224878576435077120	224878862033633282
213331008634888192	213331117175078913	213331563071541248
237587392377266176	237589401486630912	237590739171803137
212188368128315393	212188726787448832	212189273812774912
219130385030856704	219130914045825024	219131192530833409
235140622808387584	235141620574609411	235143747023806464
208361707335204864	208363320988798976	208363995973943297
212506805425803266	212507040050970624	212507203599466496
219873075376816129	219874190348648448	219874588488773632
211943407516532736	211943731547471872	211944205927452672
218603122765996032	218603538123730944	218604241105846272
211151397465501696	211151578764288000	211151814974914561
208417235738435586	208417575078600704	208417783539695617
220787945181954048	220788139013312512	220788270563467264
226601534643924992	226601679011860480	226602316189560832
217878744117944322	217881175665033216	217881262759743488
228528025170497536	228592451575762944	228594019997978626
237368549214142464	237368850193199106	237368988009639936
218980875738681344	218981004067614720	218981350743613440
217364591775199233	217365858475966465	217366467132391424
227357260731518976	227357622314074112	227358761369628672
213305339813179392	213305602179477504	213305813727588355
225409232315494400	225412051609198593	225432154727923712
218274968801247232	218275575427633152	218276014462214144
227289517999144960	227289950197006336	227290267009564672
229726294001217536	229726457809752064	229726715524546560
215221185603043330	215222425296703488	215231829949681664
230909165424484352	230910328710516737	230910830970015744
220224079540654083	220224212147781632	220224328367751168
212333048958681088	212334488183783424	212335086257963008
215583914184540160	215584756602114048	215585073276260352
228102780685012992	228103013217210368	228103145031626752
234326741559169024	234326951010111488	234329812217495553
235756504832167936	235756836685479937	235757183768338432
208979649076797440	208980029407895552	208980226120744962
226166418868162560	226167004535603200	226167126082330624
228046990196498432	228047251962994688	228047442195644417
212446605381599232	212448833664327680	212476743305531393
212948890352226304	212950684264443904	212950825595715586
228395089532186624	228395684229967872	228396021053526016
212064232827662336	212064398544617473	212064841370841088
211396997096275968	211398007277633536	211398191684395008
226072856629477376	226074288585834500	226075260796157952
228784969407950848	228786147608907776	228787131391299584
238982217030848513	238982585831788545	238983901912109056
237394299304701954	237395537249333248	237396813739589632
227606583801167872	227607306458779648	227607675523956736
241509473326362624	241511447006420994	241512652713639938
236572962562650113	236589962215190528	236645412348506113
211517719818936320	211518690334740480	211518901169823744
211984655770066945	211984806051983361	211985067025760256
211301457880813568	211301838975279105	211301948710850560
222919155660226561	222934230768951297	223013928064647168
229633407200669697	229633755382439936	229634033510907904
225623023800156161	225623212724191232	225623439115956224
240533408210632706	240534710718177280	240535335451373569
230519659898757120	230519918133641216	230520774249828352
211397846518349824	211398066153074688	211398223166849025
210577138124992512	210577365183639552	210577481873375232
211347222581882880	211349194076721152	211349697472901121
221861930153951233	221862009786994688	221862215014285312
214257489431117824	214265431601590272	214265619359608833
219716160650887169	219716394948886528	219716760549601280
239934058929479681	239957978378280960	239958119801831424
208643646755586048	208644156418039809	208644738071543808
214025975443365889	214026436246372352	214027143703826436
216226480844308481	216227591391150081	216229945431699457
211228068969332740	211228878574850048	211247087784968192
223586595025068032	223587059066089472	223587925043056640
233798078971408384	233798750039056385	233798825461051392
227841270071054336	227843612900208640	227844613812125697
214765185020342272	214765737145937922	214766466405367809
238447211447463937	238447801346957313	238450281090789376
221090420590002176	221113684611694593	221114536609058818
235258243276996609	235258352987422720	235259118519209984
239348156440145921	239348649417650176	239350842585649154
211999191378034688	211999643020701699	211999761950187521
235572179243249665	235573438746599424	235574601831292929
224791666370945024	224792389875806208	224793602008686592
213250896757399552	213264936334393344	213274562790563841
221203102362124289	221213222915682304	221213600503709697
227258402248740864	227258547296157696	227263600098684929
213613779135639553	213614336000790529	213614541064519680
237566658892414976	237566753679474688	237566946743312384
223586945203310592	223587324842344449	223587460494540800
213627791680344065	213628396683526145	213628890860634112
221153804115116033	221154180897841152	221154391980384256
217781282657144832	217781547045109761	217888989997301760
218169491497025538	218169725623087104	218171325825564672
221163150492450818	221163245019463681	221163682032402432
219749670807797761	219749786386042880	219751730777300992
235319607450279936	235319819120033793	235320146795831296
234817247984627712	234817484337868801	234817766564184064
228635168863301633	228635672850882561	228638541645750272
233242324229033984	233242881203265536	233250240105439233
229482331029782528	229482993444610048	229483631180120064
209794921928998912	209795275177472000	209795509714550784
209580279571021825	209581209146232832	209581544837353472
240572836543070208	240573017804111873	240573150461558784
228291088849465345	228293152669302785	228293309813100545
231783241798008832	231783480281952258	231784409219608576
212699391658704896	212699721280663554	212702448576495618
240556427847016449	240556552497537024	240556759952023552
218509490700562434	218510253489258497	218510507169165315
235431368476225536	235431446783868929	235431658772381697
211366132895059968	211366578804113408	211366963358871552
209173773163827200	209174347175305216	209175135096279040
209774011524190209	209774250729537536	209775980041084928
235565409762426880	235565793931321344	235566005357789184
234197065536770049	234197896453570560	234199911543996416
229417944029995008	229418333995413504	229427115240595459
223369704989921280	223370069529464833	223370716370837504
218523249817042945	218524152779386880	218524746445373440
225324496708575232	225324973894537216	225325201649438720
240159935491616768	240160109739786240	240160830409285633
228430712750088192	228444182610591744	228508499158634497
210042346014904321	210042688605663233	210043347216240640
234578367922466816	234578449715568640	234578643899252737
212704299065683969	212704584299323394	212704918774091776
225299319387987968	225299833177645057	225302608284368896
238871411706429440	238871683367325696	238872170657378304
239711260910956544	239713147936714752	239741343491055616
226450434091520000	226450746114187267	226465321895227392
227665746338119680	227667688925851649	227669614056833024
223642182890946561	223642612731625473	223642939379818496
213878829708615680	213879174887260160	213879451640008705
223310837006340096	223311078979936256	223311238292189185
236425747953229824	236426262829228033	236426667369828352
222866809894875138	222867229056827393	222867552970358786
211173580132716544	211174791070220288	211379173997019136
234288869342863361	234290652026896386	234290994894499840
233446454138650625	233446771106406400	233446900022534145
216042982514769921	216051479289659392	216053168734343168
216007064995102721	216007280762695680	216008020059099137
211294180297814016	211294482560331776	211294904536670209
208806713036513280	208807369801601025	208808365294497792
210604968569356288	210605177818988544	210605757522120704
211111796885553152	211111959779749888	211114680385675264
236083549281873920	236084082939932673	236084752027881472
231933970059780097	231934205989384192	231934304006070272
220483587693223936	220483771596681216	220483909408923649
235551575609851904	235551705616494592	235552030524063744
237881802956632064	237883269373362176	237884641686728705
226692723086880768	226693579609870336	226694833383800833
222765254730465282	222766762582736897	222770325866287107
215676797260529664	215676961987633153	215677250266341376
216063155644805120	216256037915869184	217564227001516032
239264507413794816	239264646668877824	239264850457530368
228197321563844608	228197602179563520	228197940135591936
219243064294768640	219244483005513729	219244657182384128
217155278326611968	217161498794004480	217161786632306688
217313384650125313	217313762749845504	217314490725842945
229972323623645185	229973037729054723	229973393213108224
214288330450403328	214288562433163264	214288872333512706
238358697955426304	238358857078943744	238360211767836672
234471635757961216	234472284574859265	234472459494125568
213049605745672192	213051441336688640	213051692512575490
231112368426475520	231112739278426112	231112881326940160
228223645133197312	228226572929343489	228675470508580864
222258406071869440	222258602344321024	222258907458973696
215188293409718272	215190097828659200	215190402628714496
222299290364686336	222394222362361856	222397410742243328
222948055878606848	222948753106157568	222949069729968128
223097283254820866	223120730458554368	223149586527698944
230715307793199105	230715594180284416	230715957885153281
227060973050146818	227062519225794560	227063836602167297
223247335164092416	223247556099047424	223247776123854848
217156310003748864	217156397014597632	217156675214393344
214568153693437953	214573009959264257	214573274670178306
220421877062045696	220422542664548352	220423077278916609
221562775909048320	221563212536086528	221563436356747264
235016776524652544	235017233200459777	235019471935397888
219055658186715136	219056205413363712	219060327294304256
237673241869692928	237673685228605441	237674053991800833
224438499200352257	224438738044981248	224441741175042049
226597581126512640	226598554414755841	226599161523494912
210579797003341824	210580014490583041	210580524257918978
214417635826352128	214420770208747520	214430140854321153
219533520039710724	219577606654263297	219596187081256962
217296230580092929	217296558805364736	217296738590003201
231653756171874304	231655245002981376	231658183062585344
224039137756446720	224039271764463616	224039333169082368
229012221924085760	229012515433099264	229012713563648001
221743656955158529	221743867358228480	221744089853476864
221401927928393729	221402128952995840	221402436609384448
223060928692891649	223073111162101761	223091264013340672
212810854817730562	212813191829397505	212813369827266560
213488414203453442	213719008057368576	213865463581638656
231633571863986176	231633851418562560	231633968636780544
234761219754569728	234761445378777088	234761976973230080
230460873435660289	230461209533612032	230461645481209859
215299909954441216	215300198354780160	215301931562840066
223718147067355137	223719391714476032	223732642359689216
229559325486637059	229560338310393856	229561537768062978
228572517823029248	228577741161762816	228579826087378944
214520374459772932	214521199538077696	214526304572293120
215561493490581504	215561842490220545	215562040037752832
229423831125741568	229424587308408833	229427408883810304
216095615497670656	216096016561225728	216096206756126720
235478110508818432	235478367820988416	235478718175387648
215402119891664897	215411534237663233	215429619132805120
228726023699709952	228726178352091137	228726659048697856
212239747798671361	212239925662326785	212240262628515840
236177880059617281	236178262768898048	236184357897920513
225510135991246850	225512715811160066	225513798365229056
233800744342519811	233803522875990016	233813756919042048
211707268314562560	211707372798877696	211707621835673600
211233150095994882	211369975066263555	211384630664904704
226843347141156864	226843700578381824	226843786964258817
216655804848287744	216658417530568705	216658715380695041
220231499977465856	220246370504814592	220248694379909120
218800502635364354	218815276890857472	218815761140027394
214067564756729857	214067765756166144	214069284694003712
233769123979620352	233769286009761792	233769582282805248
217717931092623361	217718976103448576	217719381227089923
224386793313796096	224415054236360706	224415218774720512
214439756254294016	214439909421891584	214440355167338496
213321477813051392	213350611628982272	213350799898710016
228347901854744576	228349387900846080	228349603198681088
219554212688838656	219554800038195200	219555361483526144
222176987492515842	222177213309661184	222177602406858752
215937858853285890	215938407120125952	215938540150849537
228594178513326081	228599028617736192	228604178501599232
226367376130715648	226367708885839872	226368208855248896
224326209834717185	224326908517679104	224327367764606976
218037311433228289	218037426315202561	218037925550637058
218321073089945601	218321678177017856	218324471730282496
208413248129728512	208417322212401154	208418466921852928
217477850813562881	217478356348841985	217478991068672000
214737293116837888	214738601899081728	214739664995753984
220809156993626113	220809688198025216	220809848357531648
225391828185251840	225391995454103552	225392467392991232
220806845772738560	220809009148596224	220824414743306240
211362798863777792	211363140632444928	211363303400804352
220331126730924032	220331538036953089	220331650108764160
222152671728123904	222156783077163009	222158078664126464
211203937037066241	211644648664469504	211647461557665792
225440785888321536	225441036925800448	225441638439329792
226035299103416320	226035415965106176	226035560991563778
222060250281414657	222063971438563328	222084996259774468
220778341978996736	220778667331166208	220778886491947009
231602999217250304	231603362288766976	231603790283960322
222713457483591680	222713763927834624	222714862759968772
218177038434058241	218187573590364163	218196920714272768
217336862925271041	217337762179846146	217337838923030528
210923995330134016	210924240264904705	210924576258002945
227330573696376833	227330793947672576	227331020830167040
222923936877395969	222924151722225664	222924368701952000
238354051941683200	238354784787238912	238355044582449152
221660423630503937	221660729286205440	221662016111255552
222513800052609024	222514883109990400	222515389282791424
210834901614870528	210835093575569408	210837888269688835
238232930026139649	238233209517780992	238233562082586624
227403343914487809	227403737910636544	227407366860177410
238323344682938368	238328243407683584	238328355554988033
224277206078197760	224277332423213056	224277421514440705
228216001429372928	228228319844376576	228230993948073984
237295659118649345	237296416437964800	237296918328389632
210774676467757056	210775037471494144	210775335552294913
210055313980792832	210055657498484737	210056013766852609
215190343161880576	215190867571515392	215190996982579200
239278766243868672	239278970623901696	239280658386653184
217792039281111040	217792391862681600	217792567973122052
216105497219182593	216105992964943872	216106206895411200
232282127419461632	232282538750668802	232286552728952832
231149639888404480	231149823783473153	231149993405341699
233423808457998336	233426005086314496	233426290768748544
229071100930318337	229071454967324673	229071721934749696
222945201503731713	222945752354271232	222946248389443584
213553400258891777	213554370938281985	213554757342736385
221139688726073344	221140912728838145	221141200667820032
221657995422076929	221658178352451585	221658467281276928
217287917675102210	217288080422481921	217288334576336896
209904187348226048	209904427375673345	209905008395816960
217501148008026112	217501676431618048	217502604912115712
235318375490936834	235318955932270592	235319262238085120
216656046020763648	216656236047904769	216656762273669120
219076623293616128	219077099300995073	219077367551893505
225719537209856000	225720007873667072	225721602560630784
230750275659513856	230750755567591424	230750821942435843
240130136652005377	240130218982002689	240130349034778624
220401506887806976	220401712068960257	220401982811283456
233527955010232320	233528359219507200	233650937011515392
239839465416318976	239839649718214656	239839885870129152
235242393341939712	235249398886588417	235250240188448768
212294429661339649	212294661702828034	212295382623993857
221942007076102144	221943310636421120	221948341100093441
212779949428457472	212780509435142145	212782214436491264
220595760444608512	220596572583493633	220596835146932224
222747318783442944	222747575290310656	222747937099366401
237779238101590016	237779420843225088	237779552800231424
235885211638956032	235888296595693568	235892172791091200
211048423225434112	211058677271101442	211068814467665920
218226799904161793	218227439048982528	218227763755237378
235621817660866560	235625337168465921	235625656623443968
238352949141708800	238353248367546368	238353524239511552
224386005636091904	224386174687514624	224386389700132864
227738865245503488	227739067037675520	227739919492194304
226484054340550657	226484640381288448	226484915330506752
215100884613468160	215101371094016001	215101632738897921
238712721930084352	238713099178369024	238716420601548800
222268766384431104	222273178058227712	222273400175988736
228916395277164544	228916752732524545	228917305395003393
210842801997492226	210842975788466177	210843279242170368
230885759723393024	230886186858717186	230886320849952769
211210655422873600	211211834978615296	211212410873315328
222606778519654400	222606855287996416	222607052906840064
234629318138007552	234630034516738048	234630743412862976
239639387212750849	239640625467760640	239641856516976640
222243166957473792	222250370284523520	222253690864672768
215835188352131074	215835486831394816	215835746643357696
214574259308208128	214575266159280128	214577536166920192
210248539949891586	210248954154205185	210250616193290241
225688043816882176	225688766533214209	225688919902142464
226169995925794816	226170380874809344	226171109542875137
220416469811474432	220417172172840961	220417361314979841
225749505784573954	225766301224808448	225897220971560961
222049468059615234	222049601493024768	222050788808196097
217745698983124993	217763443246239744	217767367676145664
231289651820896256	231290499103879168	231290715177639936
213003985718751232	213004091473932290	213004767268569088
