
sw12utt/sw_1205_2441.utt,2/sw2441,2441,83,%,B,52,2,"{E I mean, } -/","I/PRP mean/VBP ,/,","(S-UNF (PRN (S (NP-SBJ (PRP I)) (VP (VBP mean)))) (, ,) (-DFL- N_S))",123
sw12utt/sw_1205_2441.utt,2/sw2441,2441,84,sv,A,53,1,"[ All these, + all this ] money that we're throwing away to pay people to go out and do things when we're paying all these welfare recipients,  /","All/PDT these/DT ,/, all/PDT this/DT money/NN that/WDT we/PRP 're/VBP throwing/VBG away/RB to/TO pay/VB people/NNS to/TO go/VB out/RB and/CC do/VB things/NNS when/WRB we/PRP 're/VBP paying/VBG all/PDT these/DT welfare/NN recipients/NNS ,/,","(NP (EDITED (RM (-DFL- \[)) (NP-UNF (PDT All) (DT these)) (, ,) (IP (-DFL- \+))) (NP (PDT all) (DT this) (RS (-DFL- \])) (NN money)) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ-3 (PRP we)) (VP (VBP 're) (VP (VBG throwing) (NP (-NONE- *T*-1)) (ADVP (RB away)) (S-PRP (NP-SBJ (-NONE- *-3)) (VP (TO to) (VP (VB pay) (S (NP-SBJ (NNS people)) (VP (TO to) (VP (VP (VB go) (ADVP-DIR (RB out))) (CC and) (VP (VB do) (NP (NNS things))))))))) (SBAR-TMP (WHADVP-2 (WRB when)) (S (NP-SBJ (PRP we)) (VP (VBP 're) (VP (VBG paying) (NP (PDT all) (DT these) (NN welfare) (NNS recipients)) (ADVP-TMP (-NONE- *T*-2)))))))))) (, ,) (-DFL- E_S))",125
sw12utt/sw_1205_2441.utt,2/sw2441,2441,85,sv,A,53,2,"{C and } if they're able-bodied people, I don't see any problem at all with having them go out there [ and, + and, ] if nothing else, get a group of them together and take them around to old folks --","and/CC if/IN they/PRP 're/VBP able-bodied/JJ people/NNS ,/, I/PRP do/VBP n't/RB see/VB any/DT problem/NN at/IN all/DT with/IN having/VBG them/PRP go/VB out/IN there/RB and/CC ,/, and/CC ,/, if/IN nothing/NN else/RB ,/, get/VB a/DT group/NN of/IN them/PRP together/RB and/CC take/VB them/PRP around/IN to/IN old/JJ folks/NNS --/:","(S (CC and) (SBAR-ADV (IN if) (S (NP-SBJ (PRP they)) (VP (VBP 're) (NP-PRD (JJ able-bodied) (NNS people))))) (, ,) (NP-SBJ (PRP I)) (VP (VBP do) (RB n't) (VP (VB see) (NP (NP (DT any) (NN problem)) (PP (-NONE- *ICH*-1))) (ADVP (IN at) (DT all)) (PP-1 (IN with) (S-NOM (NP-SBJ (-NONE- *)) (VP (VBG having) (S (NP-SBJ (PRP them)) (VP-UNF (VP (VB go) (PP-DIR (IN out) (ADVP (RB there)))) (EDITED (RM (-DFL- \[)) (CC and) (, ,) (IP (-DFL- \+))) (CC and)))))))) (, ,) (RS (-DFL- \])))|||(FRAG (SBAR-ADV (IN if) (FRAG (NP (NP (NN nothing)) (ADVP (RB else))))) (, ,) (VP (VP (VB get) (NP (NP (DT a) (NN group)) (PP (IN of) (NP (PRP them)))) (ADVP (RB together))) (CC and) (VP (VB take) (NP (PRP them)) (PP-DIR (IN around) (PP (IN to) (NP (JJ old) (NNS folks) (NNS places))))) (CC and) (VP (VB let) (S (NP-SBJ (PRP them)) (VP (VP (VB cut) (NP (DT the) (NNS yards))) (, ,) (VP (VB paint) (NP (DT the) (NNS houses))))))) (. .) (-DFL- E_S))",126|||127
sw12utt/sw_1205_2441.utt,2/sw2441,2441,86,b,B,54,1,# Yeah. # /,Yeah/UH ./.,(INTJ (UH Yeah) (. .) (-DFL- E_S)),129
sw12utt/sw_1205_2441.utt,2/sw2441,2441,87,+,A,55,1,"-- # places # and let them cut the yards, paint the houses. /","--/: places/NNS and/CC let/VB them/PRP cut/VB the/DT yards/NNS ,/, paint/VB the/DT houses/NNS ./.","(FRAG (SBAR-ADV (IN if) (FRAG (NP (NP (NN nothing)) (ADVP (RB else))))) (, ,) (VP (VP (VB get) (NP (NP (DT a) (NN group)) (PP (IN of) (NP (PRP them)))) (ADVP (RB together))) (CC and) (VP (VB take) (NP (PRP them)) (PP-DIR (IN around) (PP (IN to) (NP (JJ old) (NNS folks) (NNS places))))) (CC and) (VP (VB let) (S (NP-SBJ (PRP them)) (VP (VP (VB cut) (NP (DT the) (NNS yards))) (, ,) (VP (VB paint) (NP (DT the) (NNS houses))))))) (. .) (-DFL- E_S))",127
sw12utt/sw_1205_2441.utt,2/sw2441,2441,88,b,B,56,1,"Yeah,  /","Yeah/UH ,/,","(INTJ (UH Yeah) (, ,) (-DFL- E_S))",132
sw12utt/sw_1205_2441.utt,2/sw2441,2441,89,sv,B,56,2,we'd learn service # to other people # --,we/PRP 'd/MD learn/VB service/NN to/IN other/JJ people/NNS --/:,(S (NP-SBJ (PRP we)) (VP (MD 'd) (VP (VB learn) (NP (NP (NN service)) (PP (IN to) (NP (JJ other) (NNS people)))) (PP-LOC (IN in) (NP (DT this) (NN country))))) (. .) (-DFL- E_S)),133
sw12utt/sw_1205_2441.utt,2/sw2441,2441,90,b,A,57,1,"# Sure # ,  /","Sure/UH ,/,","(INTJ (UH Sure) (, ,) (-DFL- E_S))",135
sw12utt/sw_1205_2441.utt,2/sw2441,2441,91,b^r,A,57,2,# sure. # /,sure/UH ./.,(INTJ (UH sure) (. .) (-DFL- E_S)),136
sw12utt/sw_1205_2441.utt,2/sw2441,2441,92,+,B,58,1,-- # in this # country. /,--/: in/IN this/DT country/NN ./.,(S (NP-SBJ (PRP we)) (VP (MD 'd) (VP (VB learn) (NP (NP (NN service)) (PP (IN to) (NP (JJ other) (NNS people)))) (PP-LOC (IN in) (NP (DT this) (NN country))))) (. .) (-DFL- E_S)),133
sw12utt/sw_1205_2441.utt,2/sw2441,2441,93,%,A,59,1,"{C So } I'm, - /","So/RB I/PRP 'm/VBP ,/,","(S (RB So) (NP-SBJ (PRP I)) (VP-UNF (VBP 'm)) (, ,) (-DFL- N_S))",139
sw12utt/sw_1205_2441.utt,2/sw2441,2441,94,sv,A,59,2,get something out of that money. /,get/VB something/NN out/IN of/IN that/DT money/NN ./.,(VP (VB get) (NP (NN something)) (PP (IN out) (PP (IN of) (NP (DT that) (NN money)))) (. .) (-DFL- E_S)),140
sw12utt/sw_1205_2441.utt,2/sw2441,2441,95,sv,B,60,1,"Country would benefit, /","Country/NN would/MD benefit/VB ,/,","(S (NP-SBJ (NN Country)) (VP (MD would) (VP (VB benefit))) (, ,) (-DFL- E_S))",142
sw12utt/sw_1205_2441.utt,2/sw2441,2441,96,b,A,61,1,Yeah  /,Yeah/UH,(INTJ (UH Yeah) (-DFL- E_S)),144
sw12utt/sw_1205_2441.utt,2/sw2441,2441,97,%,A,61,2,"I've, -/","I/PRP 've/VBP ,/,","(S (NP-SBJ (PRP I)) (VP-UNF (VBP 've)) (, ,) (-DFL- N_S))",145
sw12utt/sw_1205_2441.utt,2/sw2441,2441,98,%,B,62,1,"{E I mean, } {F uh, } -/","I/PRP mean/VBP ,/, uh/UH ,/,","(S-UNF (PRN (S (NP-SBJ (PRP I)) (VP (VBP mean))) (, ,)) (INTJ (UH uh)) (, ,) (-DFL- N_S))",147
sw12utt/sw_1205_2441.utt,2/sw2441,2441,99,b,A,63,1,"yeah,  /","yeah/UH ,/,","(INTJ (UH yeah) (, ,) (-DFL- E_S))",149
sw12utt/sw_1205_2441.utt,2/sw2441,2441,100,b^r,A,63,2,"yeah,  /","yeah/UH ,/,","(INTJ (UH yeah) (, ,) (-DFL- E_S))",149
sw12utt/sw_1205_2441.utt,2/sw2441,2441,101,sd,A,63,3,"my next door neighbor when I was growing up, worked for the unemployment division,  /","my/PRP$ next/JJ door/NN neighbor/NN when/WRB I/PRP was/VBD growing/VBG up/RP ,/, worked/VBD for/IN the/DT unemployment/NN division/NN ,/,","(S (NP-SBJ (NP (PRP$ my) (JJ next) (NN door) (NN neighbor)) (SBAR-TMP (WHADVP-1 (WRB when)) (S (NP-SBJ (PRP I)) (VP (VBD was) (VP (VBG growing) (PRT (RP up)) (ADVP-TMP (-NONE- *T*-1))))))) (, ,) (VP (VBD worked) (PP (IN for) (NP (DT the) (NN unemployment) (NN division)))) (, ,) (-DFL- E_S))",151
sw12utt/sw_1205_2441.utt,2/sw2441,2441,102,sd,A,63,4,{C and } his sole job was just tracking down people who were getting benefits and able-bodied  /,and/CC his/PRP$ sole/JJ job/NN was/VBD just/RB tracking/VBG down/RP people/NNS who/WP were/VBD getting/VBG benefits/NNS and/CC able-bodied/JJ,(S (CC and) (NP-SBJ (PRP$ his) (JJ sole) (NN job)) (VP (VBD was) (ADVP (RB just)) (VP (VBG tracking) (PRT (RP down)) (NP (NP (NNS people)) (SBAR (WHNP-1 (WP who)) (S (NP-SBJ (-NONE- *T*-1)) (VP (VBD were) (UCP-PRD (VP (VBG getting) (NP (NNS benefits))) (CC and) (ADJP (JJ able-bodied))))))))) (-DFL- E_S)),152
sw12utt/sw_1205_2441.utt,2/sw2441,2441,103,%,A,63,5,"{C and, } -/","and/CC ,/,","(S-UNF (CC and) (, ,) (-DFL- N_S))",153
sw12utt/sw_1205_2441.utt,2/sw2441,2441,104,bh,B,64,1,That right. /,That/DT right/JJ ./.,(SQ (NP-SBJ (DT That)) (ADJP-PRD (JJ right)) (. .) (-DFL- E_S)),155
sw12utt/sw_1205_2441.utt,2/sw2441,2441,105,ny,A,65,1,"Yeah,  /","Yeah/UH ,/,","(INTJ (UH Yeah) (, ,) (-DFL- E_S))",132
sw12utt/sw_1205_2441.utt,2/sw2441,2441,106,sd^e,A,65,2,"{C and } [ he, + he ] had all kinds of horror stories.  /","and/CC he/PRP ,/, he/PRP had/VBD all/DT kinds/NNS of/IN horror/NN stories/NNS ./.","(S (CC and) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP he)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP he)) (RS (-DFL- \])) (VP (VBD had) (NP (NP (DT all) (NNS kinds)) (PP (IN of) (NP (NN horror) (NNS stories))))) (. .) (-DFL- E_S))",158
sw12utt/sw_1205_2441.utt,2/sw2441,2441,107,sd,A,65,3,"{D You know, } these guys go down there and get their unemployment checks,  /","You/PRP know/VBP ,/, these/DT guys/NNS go/VBP down/IN there/RB and/CC get/VBP their/PRP$ unemployment/NN checks/NNS ,/,","(S (PRN (S (NP-SBJ (PRP You)) (VP (VBP know))) (, ,)) (NP-SBJ (DT these) (NNS guys)) (VP (VP (VBP go) (PP-DIR (IN down) (ADVP (RB there)))) (CC and) (VP (VBP get) (NP (PRP$ their) (NN unemployment) (NNS checks)))) (, ,) (-DFL- E_S))",159
sw12utt/sw_1205_2441.utt,2/sw2441,2441,108,sd,A,65,4,"{C and, } [ back, + back ] in those days they also use to give <beep> you, <beep> {F uh, } booklets good for, {F uh, } <beep> clothing and gas, and things like this <beep>. /","and/CC ,/, back/RB ,/, back/RB in/IN those/DT days/NNS they/PRP also/RB use/^VBD to/TO give/VB you/PRP ,/, uh/UH ,/, booklets/NNS good/JJ for/IN ,/, uh/UH ,/, clothing/NN and/CC gas/NN ,/, and/CC things/NNS like/IN this/DT ./.","(S (CC and) (, ,) (PP-TMP (EDITED (RM (-DFL- \[)) (ADVP (RB back)) (, ,) (IP (-DFL- \+))) (ADVP (RB back)) (RS (-DFL- \])) (IN in) (NP (DT those) (NNS days))) (NP-SBJ-1 (PRP they)) (ADVP (RB also)) (VP (TYPO (^VBD use)) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB give) (NP (PRP you)) (, ,) (INTJ (UH uh)) (, ,) (NP (NP (NNS booklets)) (ADJP (JJ good) (PP (IN for) (, ,) (INTJ (UH uh)) (, ,) (NP (NP (NN clothing)) (CC and) (NP (NN gas)) (, ,) (CC and) (NP (NP (NNS things)) (PP (IN like) (NP (DT this)))))))))))) (. .) (-DFL- E_S))",160
sw12utt/sw_1205_2441.utt,2/sw2441,2441,109,b,B,66,1,Yeah. /,Yeah/UH ./.,(INTJ (UH Yeah) (. .) (-DFL- E_S)),129
sw12utt/sw_1205_2441.utt,2/sw2441,2441,110,sd,A,67,1,They <beep> get all this stuff together <beep> and sit down and have poker games --,They/PRP get/VBP all/PDT this/DT stuff/NN together/RB and/CC sit/VBP down/RP and/CC have/VBP poker/NN games/NNS --/:,"(S (NP-SBJ (PRP They)) (VP (VP (VBP get) (NP (PDT all) (DT this) (NN stuff)) (ADVP (RB together))) (CC and) (VP (VBP sit) (PRT (RP down))) (CC and) (VP (VBP have) (NP (NN poker) (NNS games))) (PRN (S (NP-SBJ (PRP you)) (VP (VBP know))))) (, ,) (-DFL- E_S))",164
sw12utt/sw_1205_2441.utt,2/sw2441,2441,111,b^r,B,68,1,Yeah. /,Yeah/UH ./.,(INTJ (UH Yeah) (. .) (-DFL- E_S)),162
sw12utt/sw_1205_2441.utt,2/sw2441,2441,112,+,A,69,1,"-- {D you know, }  /","--/: you/PRP know/VBP ,/,","(S (NP-SBJ (PRP They)) (VP (VP (VBP get) (NP (PDT all) (DT this) (NN stuff)) (ADVP (RB together))) (CC and) (VP (VBP sit) (PRT (RP down))) (CC and) (VP (VBP have) (NP (NN poker) (NNS games))) (PRN (S (NP-SBJ (PRP you)) (VP (VBP know))))) (, ,) (-DFL- E_S))",164
sw12utt/sw_1205_2441.utt,2/sw2441,2441,113,sd,A,69,2,"{C and } [ [ I'm, + I jus-, ] + I ] have a hard time dealing with that. /","and/CC I/PRP 'm/VBP ,/, I/PRP jus-/RB ,/, I/PRP have/VBP a/DT hard/JJ time/NN dealing/VBG with/IN that/DT ./.","(S (CC and) (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP I)) (VP-UNF (VBP 'm))) (, ,) (IP (-DFL- \+))) (S (NP-SBJ (PRP I)) (ADVP-UNF (RB jus-))) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (NP-SBJ-1 (PRP I)) (RS (-DFL- \])) (VP (VBP have) (NP (NP (DT a) (JJ hard) (NN time)) (S-NOM (NP-SBJ (-NONE- *-1)) (VP (VBG dealing) (PP (IN with) (NP (DT that))))))) (. .) (-DFL- E_S))",168
sw12utt/sw_1205_2441.utt,2/sw2441,2441,114,sd,B,70,1,"What I hear one time, {A I think it was on Paul Harvey's, {F uh, } radio segment, } that he said that if the money that goes into welfare each year was to be given directly to the people without all the middle people in the government bureaucracy, each person would receive like forty-five thousand dollars. /","What/WP I/PRP hear/VBP one/CD time/NN ,/, I/PRP think/VBP it/PRP was/VBD on/IN Paul/NNP Harvey/NNP 's/POS ,/, uh/UH ,/, radio/NN segment/NN ,/, that/IN he/PRP said/VBD that/IN if/IN the/DT money/NN that/WDT goes/VBZ into/IN welfare/NN each/DT year/NN was/VBD to/TO be/VB given/VBN directly/RB to/IN the/DT people/NNS without/IN all/PDT the/DT middle/JJ people/NNS in/IN the/DT government/NN bureaucracy/NN ,/, each/DT person/NN would/MD receive/VB like/UH forty-five/CD thousand/CD dollars/NNS ./.","(S (SBAR-ADV (WHNP-1 (WP What)) (S (NP-SBJ (PRP I)) (VP (VBP hear) (NP (-NONE- *T*-1)) (NP-TMP (CD one) (NN time))))) (, ,) (NP-SBJ (PRP I)) (VP (VBP think) (SBAR (-NONE- 0) (S-CLF (NP-SBJ (PRP it)) (VP (VBD was) (PP-PRD (IN on) (NP (NP (NNP Paul) (NNP Harvey) (POS 's)) (, ,) (INTJ (UH uh)) (, ,) (NN radio) (NN segment))) (, ,) (SBAR (WHADVP-5 (IN that)) (S (NP-SBJ (PRP he)) (VP (VBD said) (SBAR (IN that) (S (SBAR-ADV (IN if) (S (NP-SBJ-3 (NP (DT the) (NN money)) (SBAR (WHNP-2 (WDT that)) (S (NP-SBJ (-NONE- *T*-2)) (VP (VBZ goes) (PP (IN into) (NP (NN welfare))) (NP-TMP (DT each) (NN year)))))) (VP (VBD was) (S (NP-SBJ-4 (-NONE- *-3)) (VP (TO to) (VP (VB be) (VP (VBN given) (NP (-NONE- *-4)) (ADVP-MNR (RB directly)) (PP-DTV (IN to) (NP (DT the) (NNS people))) (PP (IN without) (NP (NP (PDT all) (DT the) (JJ middle) (NNS people)) (PP (IN in) (NP (DT the) (NN government) (NN bureaucracy)))))))))))) (, ,) (NP-SBJ (DT each) (NN person)) (VP (MD would) (VP (VB receive) (INTJ (UH like)) (NP (QP (CD forty-five) (CD thousand)) (NNS dollars)))))) (ADVP-TMP (-NONE- *T*-5))))))))) (. .) (-DFL- E_S))",170
sw12utt/sw_1205_2441.utt,2/sw2441,2441,115,b,A,71,1,Uh-huh. /,Uh-huh/UH ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),172
sw12utt/sw_1205_2441.utt,2/sw2441,2441,116,sv,B,72,1,"{E I mean, } I was astounded.   /","I/PRP mean/VBP ,/, I/PRP was/VBD astounded/VBN ./.","(S (PRN (S (NP-SBJ (PRP I)) (VP (VBP mean))) (, ,)) (NP-SBJ-1 (PRP I)) (VP (VBD was) (VP (VBN astounded) (NP (-NONE- *-1)))) (. .) (-DFL- E_S))",174
sw12utt/sw_1205_2441.utt,2/sw2441,2441,117,sd,B,72,2,I don't even make that. /,I/PRP do/VBP n't/RB even/RB make/VB that/DT ./.,(S (NP-SBJ (PRP I)) (VP (VBP do) (RB n't) (ADVP (RB even)) (VP (VB make) (NP (DT that)))) (. .) (-DFL- E_S)),175
sw12utt/sw_1205_2441.utt,2/sw2441,2441,118,aa,A,73,1,"No,  /","No/UH ,/,","(INTJ (UH No) (, ,) (-DFL- E_S))",177
sw12utt/sw_1205_2441.utt,2/sw2441,2441,119,aa,A,73,2,I know.  /,I/PRP know/VBP ./.,(S (NP-SBJ (PRP I)) (VP (VBP know)) (. .) (-DFL- E_S)),178
sw12utt/sw_1205_2441.utt,2/sw2441,2441,120,sd,A,73,3,"[ [ [ I, + you, ] + you think about, ] + you think about ] the layer of bureaucracy between the money and the recipient, /","I/PRP ,/, you/PRP ,/, you/PRP think/VBP about/IN ,/, you/PRP think/VBP about/IN the/DT layer/NN of/IN bureaucracy/NN between/IN the/DT money/NN and/CC the/DT recipient/NN ,/,","(S (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP you)) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (S (NP-SBJ (PRP you)) (VP (VBP think) (PP-UNF (IN about)))) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (NP-SBJ (PRP you)) (VP (VBP think) (PP (IN about) (RS (-DFL- \])) (NP (NP (DT the) (NN layer)) (PP (IN of) (NP (NN bureaucracy))) (PP (IN between) (NP (NP (DT the) (NN money)) (CC and) (NP (DT the) (NN recipient))))))) (, ,) (-DFL- E_S))",179
sw12utt/sw_1205_2441.utt,2/sw2441,2441,121,b,B,74,1,"Yeah,  /","Yeah/UH ,/,","(INTJ (UH Yeah) (, ,) (-DFL- E_S))",157
sw12utt/sw_1205_2441.utt,2/sw2441,2441,122,sd,B,74,2,{C and } somebody's taking that away. /,and/CC somebody/NN 's/BES taking/VBG that/DT away/RB ./.,(S (CC and) (NP-SBJ (NN somebody)) (VP (BES 's) (VP (VBG taking) (NP (DT that)) (ADVP (RB away)))) (. .) (-DFL- E_S)),182
